Date and time,kWh,temperature,Month,Weekday,Hour,Workday
2017-12-06 05:00:00,2.18,1,12.0,2.0,5.0,1.0
2017-12-06 06:00:00,3.19,0,12.0,2.0,6.0,1.0
2017-12-06 07:00:00,2.41,0,12.0,2.0,7.0,1.0
2017-12-06 08:00:00,3.55,0,12.0,2.0,8.0,1.0
2017-12-06 09:00:00,4.30,1,12.0,2.0,9.0,1.0
2017-12-06 10:00:00,4.48,2,12.0,2.0,10.0,1.0
2017-12-06 11:00:00,4.96,3,12.0,2.0,11.0,1.0
2017-12-06 12:00:00,4.28,4,12.0,2.0,12.0,1.0
2017-12-06 13:00:00,3.71,3,12.0,2.0,13.0,1.0
2017-12-06 14:00:00,1.99,2,12.0,2.0,14.0,1.0
2017-12-06 15:00:00,4.96,2,12.0,2.0,15.0,1.0
2017-12-06 16:00:00,5.68,2,12.0,2.0,16.0,1.0
2017-12-06 17:00:00,5.26,2,12.0,2.0,17.0,1.0
2017-12-06 18:00:00,6.96,2,12.0,2.0,18.0,1.0
2017-12-06 19:00:00,5.74,2,12.0,2.0,19.0,1.0
2017-12-06 20:00:00,3.25,1,12.0,2.0,20.0,1.0
2017-12-06 21:00:00,3.06,1,12.0,2.0,21.0,1.0
2017-12-06 22:00:00,6.15,1,12.0,2.0,22.0,1.0
2017-12-06 23:00:00,4.64,1,12.0,2.0,23.0,1.0
2017-12-07 00:00:00,2.76,1,12.0,3.0,0.0,1.0
2017-12-07 01:00:00,2.27,1,12.0,3.0,1.0,1.0
2017-12-07 02:00:00,2.39,0,12.0,3.0,2.0,1.0
2017-12-07 03:00:00,2.26,0,12.0,3.0,3.0,1.0
2017-12-07 04:00:00,2.27,0,12.0,3.0,4.0,1.0
2017-12-07 05:00:00,2.18,0,12.0,3.0,5.0,1.0
2017-12-07 06:00:00,2.61,0,12.0,3.0,6.0,1.0
2017-12-07 07:00:00,2.99,-1,12.0,3.0,7.0,1.0
2017-12-07 08:00:00,3.25,0,12.0,3.0,8.0,1.0
2017-12-07 09:00:00,6.09,1,12.0,3.0,9.0,1.0
2017-12-07 10:00:00,2.72,1,12.0,3.0,10.0,1.0
2017-12-07 11:00:00,4.74,1,12.0,3.0,11.0,1.0
2017-12-07 12:00:00,3.39,1,12.0,3.0,12.0,1.0
2017-12-07 13:00:00,3.60,1,12.0,3.0,13.0,1.0
2017-12-07 14:00:00,3.01,1,12.0,3.0,14.0,1.0
2017-12-07 15:00:00,3.06,1,12.0,3.0,15.0,1.0
2017-12-07 16:00:00,2.48,1,12.0,3.0,16.0,1.0
2017-12-07 17:00:00,3.50,1,12.0,3.0,17.0,1.0
2017-12-07 18:00:00,5.23,0,12.0,3.0,18.0,1.0
2017-12-07 19:00:00,4.92,0,12.0,3.0,19.0,1.0
2017-12-07 20:00:00,4.79,-2,12.0,3.0,20.0,1.0
2017-12-07 21:00:00,4.44,-1,12.0,3.0,21.0,1.0
2017-12-07 22:00:00,5.56,-1,12.0,3.0,22.0,1.0
2017-12-07 23:00:00,7.31,-1,12.0,3.0,23.0,1.0
2017-12-08 00:00:00,3.47,-1,12.0,4.0,0.0,1.0
2017-12-08 01:00:00,5.21,-2,12.0,4.0,1.0,1.0
2017-12-08 02:00:00,2.44,-2,12.0,4.0,2.0,1.0
2017-12-08 03:00:00,3.10,-2,12.0,4.0,3.0,1.0
2017-12-08 04:00:00,2.65,-2,12.0,4.0,4.0,1.0
2017-12-08 05:00:00,2.95,-2,12.0,4.0,5.0,1.0
2017-12-08 06:00:00,2.75,-2,12.0,4.0,6.0,1.0
2017-12-08 07:00:00,2.87,-2,12.0,4.0,7.0,1.0
2017-12-08 08:00:00,4.67,-1,12.0,4.0,8.0,1.0
2017-12-08 09:00:00,7.32,-1,12.0,4.0,9.0,1.0
2017-12-08 10:00:00,3.80,-1,12.0,4.0,10.0,1.0
2017-12-08 11:00:00,3.18,-1,12.0,4.0,11.0,1.0
2017-12-08 12:00:00,2.71,0,12.0,4.0,12.0,1.0
2017-12-08 13:00:00,2.71,0,12.0,4.0,13.0,1.0
2017-12-08 14:00:00,3.09,0,12.0,4.0,14.0,1.0
2017-12-08 15:00:00,4.75,0,12.0,4.0,15.0,1.0
2017-12-08 16:00:00,3.95,1,12.0,4.0,16.0,1.0
2017-12-08 17:00:00,4.49,1,12.0,4.0,17.0,1.0
2017-12-08 18:00:00,4.83,1,12.0,4.0,18.0,1.0
2017-12-08 19:00:00,4.48,0,12.0,4.0,19.0,1.0
2017-12-08 20:00:00,3.90,1,12.0,4.0,20.0,1.0
2017-12-08 21:00:00,3.95,1,12.0,4.0,21.0,1.0
2017-12-08 22:00:00,4.10,0,12.0,4.0,22.0,1.0
2017-12-08 23:00:00,6.96,0,12.0,4.0,23.0,1.0
2017-12-09 00:00:00,4.07,-1,12.0,5.0,0.0,0.0
2017-12-09 01:00:00,3.24,-1,12.0,5.0,1.0,0.0
2017-12-09 02:00:00,2.96,-1,12.0,5.0,2.0,0.0
2017-12-09 03:00:00,3.23,-1,12.0,5.0,3.0,0.0
2017-12-09 04:00:00,2.75,-1,12.0,5.0,4.0,0.0
2017-12-09 05:00:00,2.78,-2,12.0,5.0,5.0,0.0
2017-12-09 06:00:00,2.99,-2,12.0,5.0,6.0,0.0
2017-12-09 07:00:00,3.45,-2,12.0,5.0,7.0,0.0
2017-12-09 08:00:00,3.00,0,12.0,5.0,8.0,0.0
2017-12-09 09:00:00,6.25,0,12.0,5.0,9.0,0.0
2017-12-09 10:00:00,2.79,0,12.0,5.0,10.0,0.0
2017-12-09 11:00:00,3.20,0,12.0,5.0,11.0,0.0
2017-12-09 12:00:00,6.21,0,12.0,5.0,12.0,0.0
2017-12-09 13:00:00,6.06,0,12.0,5.0,13.0,0.0
2017-12-09 14:00:00,7.31,0,12.0,5.0,14.0,0.0
2017-12-09 15:00:00,4.75,0,12.0,5.0,15.0,0.0
2017-12-09 16:00:00,5.67,-1,12.0,5.0,16.0,0.0
2017-12-09 17:00:00,3.64,-2,12.0,5.0,17.0,0.0
2017-12-09 18:00:00,3.32,-2,12.0,5.0,18.0,0.0
2017-12-09 19:00:00,3.29,-3,12.0,5.0,19.0,0.0
2017-12-09 20:00:00,2.86,-3,12.0,5.0,20.0,0.0
2017-12-09 21:00:00,4.08,-4,12.0,5.0,21.0,0.0
2017-12-09 22:00:00,3.33,-4,12.0,5.0,22.0,0.0
2017-12-09 23:00:00,3.03,-4,12.0,5.0,23.0,0.0
2017-12-10 00:00:00,3.82,-4,12.0,6.0,0.0,0.0
2017-12-10 01:00:00,3.28,-4,12.0,6.0,1.0,0.0
2017-12-10 02:00:00,7.59,-4,12.0,6.0,2.0,0.0
2017-12-10 03:00:00,3.71,-4,12.0,6.0,3.0,0.0
2017-12-10 04:00:00,4.49,-4,12.0,6.0,4.0,0.0
2017-12-10 05:00:00,3.10,-5,12.0,6.0,5.0,0.0
2017-12-10 06:00:00,3.29,-4,12.0,6.0,6.0,0.0
2017-12-10 07:00:00,4.85,-2,12.0,6.0,7.0,0.0
2017-12-10 08:00:00,3.65,-2,12.0,6.0,8.0,0.0
2017-12-10 09:00:00,3.33,-2,12.0,6.0,9.0,0.0
2017-12-10 10:00:00,5.68,-3,12.0,6.0,10.0,0.0
2017-12-10 11:00:00,6.19,-4,12.0,6.0,11.0,0.0
2017-12-10 12:00:00,7.15,-3,12.0,6.0,12.0,0.0
2017-12-10 13:00:00,6.44,-4,12.0,6.0,13.0,0.0
2017-12-10 14:00:00,5.59,-4,12.0,6.0,14.0,0.0
2017-12-10 15:00:00,6.59,-4,12.0,6.0,15.0,0.0
2017-12-10 16:00:00,7.35,-5,12.0,6.0,16.0,0.0
2017-12-10 17:00:00,6.78,-5,12.0,6.0,17.0,0.0
2017-12-10 18:00:00,5.55,-5,12.0,6.0,18.0,0.0
2017-12-10 19:00:00,5.09,-4,12.0,6.0,19.0,0.0
2017-12-10 20:00:00,5.10,-2,12.0,6.0,20.0,0.0
2017-12-10 21:00:00,5.07,-2,12.0,6.0,21.0,0.0
2017-12-10 22:00:00,5.85,-2,12.0,6.0,22.0,0.0
2017-12-10 23:00:00,5.72,-3,12.0,6.0,23.0,0.0
2017-12-11 00:00:00,3.47,-4,12.0,0.0,0.0,1.0
2017-12-11 01:00:00,2.98,-7,12.0,0.0,1.0,1.0
2017-12-11 02:00:00,3.41,-8,12.0,0.0,2.0,1.0
2017-12-11 03:00:00,5.03,-8,12.0,0.0,3.0,1.0
2017-12-11 04:00:00,4.51,-9,12.0,0.0,4.0,1.0
2017-12-11 05:00:00,3.66,-9,12.0,0.0,5.0,1.0
2017-12-11 06:00:00,4.63,-11,12.0,0.0,6.0,1.0
2017-12-11 07:00:00,10.09,-12,12.0,0.0,7.0,1.0
2017-12-11 08:00:00,8.07,-12,12.0,0.0,8.0,1.0
2017-12-11 09:00:00,9.43,-11,12.0,0.0,9.0,1.0
2017-12-11 10:00:00,6.29,-10,12.0,0.0,10.0,1.0
2017-12-11 11:00:00,7.61,-10,12.0,0.0,11.0,1.0
2017-12-11 12:00:00,7.75,-9,12.0,0.0,12.0,1.0
2017-12-11 13:00:00,6.93,-9,12.0,0.0,13.0,1.0
2017-12-11 14:00:00,6.79,-9,12.0,0.0,14.0,1.0
2017-12-11 15:00:00,7.64,-10,12.0,0.0,15.0,1.0
2017-12-11 16:00:00,7.81,-10,12.0,0.0,16.0,1.0
2017-12-11 17:00:00,10.47,-10,12.0,0.0,17.0,1.0
2017-12-11 18:00:00,10.09,-10,12.0,0.0,18.0,1.0
2017-12-11 19:00:00,11.37,-10,12.0,0.0,19.0,1.0
2017-12-11 20:00:00,10.01,-9,12.0,0.0,20.0,1.0
2017-12-11 21:00:00,9.71,-10,12.0,0.0,21.0,1.0
2017-12-11 22:00:00,10.44,-9,12.0,0.0,22.0,1.0
2017-12-11 23:00:00,9.52,-9,12.0,0.0,23.0,1.0
2017-12-12 00:00:00,10.10,-9,12.0,1.0,0.0,1.0
2017-12-12 01:00:00,7.94,-9,12.0,1.0,1.0,1.0
2017-12-12 02:00:00,7.86,-9,12.0,1.0,2.0,1.0
2017-12-12 03:00:00,7.59,-10,12.0,1.0,3.0,1.0
2017-12-12 04:00:00,7.55,-10,12.0,1.0,4.0,1.0
2017-12-12 05:00:00,8.08,-10,12.0,1.0,5.0,1.0
2017-12-12 06:00:00,8.01,-11,12.0,1.0,6.0,1.0
2017-12-12 07:00:00,8.05,-10,12.0,1.0,7.0,1.0
2017-12-12 08:00:00,8.12,-10,12.0,1.0,8.0,1.0
2017-12-12 09:00:00,11.40,-9,12.0,1.0,9.0,1.0
2017-12-12 10:00:00,10.44,-9,12.0,1.0,10.0,1.0
2017-12-12 11:00:00,7.24,-8,12.0,1.0,11.0,1.0
2017-12-12 12:00:00,8.00,-7,12.0,1.0,12.0,1.0
2017-12-12 13:00:00,8.55,-7,12.0,1.0,13.0,1.0
2017-12-12 14:00:00,7.28,-7,12.0,1.0,14.0,1.0
2017-12-12 15:00:00,7.62,-8,12.0,1.0,15.0,1.0
2017-12-12 16:00:00,7.50,-8,12.0,1.0,16.0,1.0
2017-12-12 17:00:00,7.98,-8,12.0,1.0,17.0,1.0
2017-12-12 18:00:00,9.54,-8,12.0,1.0,18.0,1.0
2017-12-12 19:00:00,10.39,-7,12.0,1.0,19.0,1.0
2017-12-12 20:00:00,10.05,-7,12.0,1.0,20.0,1.0
2017-12-12 21:00:00,9.38,-7,12.0,1.0,21.0,1.0
2017-12-12 22:00:00,9.54,-7,12.0,1.0,22.0,1.0
2017-12-12 23:00:00,10.22,-7,12.0,1.0,23.0,1.0
2017-12-13 00:00:00,12.08,-7,12.0,2.0,0.0,1.0
2017-12-13 01:00:00,7.09,-7,12.0,2.0,1.0,1.0
2017-12-13 02:00:00,8.19,-8,12.0,2.0,2.0,1.0
2017-12-13 03:00:00,7.74,-8,12.0,2.0,3.0,1.0
2017-12-13 04:00:00,7.85,-9,12.0,2.0,4.0,1.0
2017-12-13 05:00:00,8.24,-10,12.0,2.0,5.0,1.0
2017-12-13 06:00:00,7.54,-10,12.0,2.0,6.0,1.0
2017-12-13 07:00:00,7.90,-11,12.0,2.0,7.0,1.0
2017-12-13 08:00:00,8.55,-11,12.0,2.0,8.0,1.0
2017-12-13 09:00:00,12.23,-11,12.0,2.0,9.0,1.0
2017-12-13 10:00:00,10.93,-11,12.0,2.0,10.0,1.0
2017-12-13 11:00:00,7.53,-12,12.0,2.0,11.0,1.0
2017-12-13 12:00:00,7.49,-12,12.0,2.0,12.0,1.0
2017-12-13 13:00:00,6.21,-12,12.0,2.0,13.0,1.0
2017-12-13 14:00:00,7.18,-12,12.0,2.0,14.0,1.0
2017-12-13 15:00:00,8.80,-11,12.0,2.0,15.0,1.0
2017-12-13 16:00:00,5.80,-11,12.0,2.0,16.0,1.0
2017-12-13 17:00:00,12.01,-13,12.0,2.0,17.0,1.0
2017-12-13 18:00:00,14.00,-13,12.0,2.0,18.0,1.0
2017-12-13 19:00:00,11.82,-14,12.0,2.0,19.0,1.0
2017-12-13 20:00:00,9.62,-14,12.0,2.0,20.0,1.0
2017-12-13 21:00:00,9.33,-15,12.0,2.0,21.0,1.0
2017-12-13 22:00:00,9.38,-15,12.0,2.0,22.0,1.0
2017-12-13 23:00:00,12.90,-16,12.0,2.0,23.0,1.0
2017-12-14 00:00:00,12.70,-16,12.0,3.0,0.0,1.0
2017-12-14 01:00:00,10.69,-17,12.0,3.0,1.0,1.0
2017-12-14 02:00:00,9.86,-17,12.0,3.0,2.0,1.0
2017-12-14 03:00:00,10.85,-18,12.0,3.0,3.0,1.0
2017-12-14 04:00:00,9.51,-18,12.0,3.0,4.0,1.0
2017-12-14 05:00:00,11.37,-18,12.0,3.0,5.0,1.0
2017-12-14 06:00:00,10.76,-19,12.0,3.0,6.0,1.0
2017-12-14 07:00:00,10.68,-19,12.0,3.0,7.0,1.0
2017-12-14 08:00:00,11.23,-18,12.0,3.0,8.0,1.0
2017-12-14 09:00:00,11.38,-17,12.0,3.0,9.0,1.0
2017-12-14 10:00:00,8.66,-16,12.0,3.0,10.0,1.0
2017-12-14 11:00:00,7.76,-15,12.0,3.0,11.0,1.0
2017-12-14 12:00:00,7.76,-15,12.0,3.0,12.0,1.0
2017-12-14 13:00:00,8.27,-15,12.0,3.0,13.0,1.0
2017-12-14 14:00:00,10.45,-15,12.0,3.0,14.0,1.0
2017-12-14 15:00:00,10.57,-15,12.0,3.0,15.0,1.0
2017-12-14 16:00:00,13.61,-15,12.0,3.0,16.0,1.0
2017-12-14 17:00:00,12.14,-15,12.0,3.0,17.0,1.0
2017-12-14 18:00:00,13.46,-15,12.0,3.0,18.0,1.0
2017-12-14 19:00:00,12.41,-15,12.0,3.0,19.0,1.0
2017-12-14 20:00:00,11.90,-15,12.0,3.0,20.0,1.0
2017-12-14 21:00:00,8.49,-15,12.0,3.0,21.0,1.0
2017-12-14 22:00:00,13.92,-16,12.0,3.0,22.0,1.0
2017-12-14 23:00:00,10.13,-16,12.0,3.0,23.0,1.0
2017-12-15 00:00:00,9.50,-17,12.0,4.0,0.0,1.0
2017-12-15 01:00:00,10.94,-17,12.0,4.0,1.0,1.0
2017-12-15 02:00:00,9.48,-17,12.0,4.0,2.0,1.0
2017-12-15 03:00:00,9.09,-18,12.0,4.0,3.0,1.0
2017-12-15 04:00:00,10.69,-18,12.0,4.0,4.0,1.0
2017-12-15 05:00:00,9.91,-19,12.0,4.0,5.0,1.0
2017-12-15 06:00:00,10.89,-18,12.0,4.0,6.0,1.0
2017-12-15 07:00:00,10.84,-19,12.0,4.0,7.0,1.0
2017-12-15 08:00:00,11.68,-17,12.0,4.0,8.0,1.0
2017-12-15 09:00:00,14.00,-16,12.0,4.0,9.0,1.0
2017-12-15 10:00:00,12.87,-14,12.0,4.0,10.0,1.0
2017-12-15 11:00:00,8.04,-12,12.0,4.0,11.0,1.0
2017-12-15 12:00:00,10.83,-11,12.0,4.0,12.0,1.0
2017-12-15 13:00:00,8.95,-10,12.0,4.0,13.0,1.0
2017-12-15 14:00:00,7.72,-10,12.0,4.0,14.0,1.0
2017-12-15 15:00:00,9.44,-10,12.0,4.0,15.0,1.0
2017-12-15 16:00:00,8.50,-10,12.0,4.0,16.0,1.0
2017-12-15 17:00:00,10.92,-11,12.0,4.0,17.0,1.0
2017-12-15 18:00:00,11.46,-11,12.0,4.0,18.0,1.0
2017-12-15 19:00:00,12.04,-11,12.0,4.0,19.0,1.0
2017-12-15 20:00:00,10.45,-12,12.0,4.0,20.0,1.0
2017-12-15 21:00:00,11.22,-12,12.0,4.0,21.0,1.0
2017-12-15 22:00:00,13.13,-12,12.0,4.0,22.0,1.0
2017-12-15 23:00:00,9.23,-12,12.0,4.0,23.0,1.0
2017-12-16 00:00:00,9.13,-12,12.0,5.0,0.0,0.0
2017-12-16 01:00:00,8.57,-12,12.0,5.0,1.0,0.0
2017-12-16 02:00:00,9.20,-12,12.0,5.0,2.0,0.0
2017-12-16 03:00:00,9.39,-12,12.0,5.0,3.0,0.0
2017-12-16 04:00:00,8.91,-12,12.0,5.0,4.0,0.0
2017-12-16 05:00:00,8.69,-13,12.0,5.0,5.0,0.0
2017-12-16 06:00:00,8.84,-13,12.0,5.0,6.0,0.0
2017-12-16 07:00:00,8.81,-13,12.0,5.0,7.0,0.0
2017-12-16 08:00:00,9.98,-12,12.0,5.0,8.0,0.0
2017-12-16 09:00:00,11.14,-12,12.0,5.0,9.0,0.0
2017-12-16 10:00:00,7.98,-11,12.0,5.0,10.0,0.0
2017-12-16 11:00:00,6.14,-10,12.0,5.0,11.0,0.0
2017-12-16 12:00:00,4.77,-10,12.0,5.0,12.0,0.0
2017-12-16 13:00:00,5.90,-9,12.0,5.0,13.0,0.0
2017-12-16 14:00:00,3.36,-8,12.0,5.0,14.0,0.0
2017-12-16 15:00:00,4.80,-8,12.0,5.0,15.0,0.0
2017-12-16 16:00:00,6.14,-9,12.0,5.0,16.0,0.0
2017-12-16 17:00:00,7.00,-10,12.0,5.0,17.0,0.0
2017-12-16 18:00:00,5.70,-11,12.0,5.0,18.0,0.0
2017-12-16 19:00:00,7.46,-11,12.0,5.0,19.0,0.0
2017-12-16 20:00:00,6.42,-12,12.0,5.0,20.0,0.0
2017-12-16 21:00:00,9.95,-12,12.0,5.0,21.0,0.0
2017-12-16 22:00:00,11.91,-14,12.0,5.0,22.0,0.0
2017-12-16 23:00:00,12.64,-15,12.0,5.0,23.0,0.0
2017-12-17 00:00:00,11.19,-15,12.0,6.0,0.0,0.0
2017-12-17 01:00:00,8.89,-17,12.0,6.0,1.0,0.0
2017-12-17 02:00:00,9.95,-17,12.0,6.0,2.0,0.0
2017-12-17 03:00:00,9.18,-18,12.0,6.0,3.0,0.0
2017-12-17 04:00:00,10.52,-19,12.0,6.0,4.0,0.0
2017-12-17 05:00:00,10.11,-20,12.0,6.0,5.0,0.0
2017-12-17 06:00:00,10.09,-20,12.0,6.0,6.0,0.0
2017-12-17 07:00:00,10.49,-20,12.0,6.0,7.0,0.0
2017-12-17 08:00:00,10.34,-18,12.0,6.0,8.0,0.0
2017-12-17 09:00:00,11.39,-17,12.0,6.0,9.0,0.0
2017-12-17 10:00:00,6.96,-15,12.0,6.0,10.0,0.0
2017-12-17 11:00:00,8.25,-14,12.0,6.0,11.0,0.0
2017-12-17 12:00:00,9.96,-13,12.0,6.0,12.0,0.0
2017-12-17 13:00:00,10.10,-13,12.0,6.0,13.0,0.0
2017-12-17 14:00:00,9.49,-13,12.0,6.0,14.0,0.0
2017-12-17 15:00:00,10.80,-14,12.0,6.0,15.0,0.0
2017-12-17 16:00:00,13.33,-14,12.0,6.0,16.0,0.0
2017-12-17 17:00:00,10.82,-14,12.0,6.0,17.0,0.0
2017-12-17 18:00:00,12.07,-14,12.0,6.0,18.0,0.0
2017-12-17 19:00:00,13.08,-13,12.0,6.0,19.0,0.0
2017-12-17 20:00:00,8.98,-14,12.0,6.0,20.0,0.0
2017-12-17 21:00:00,8.93,-15,12.0,6.0,21.0,0.0
2017-12-17 22:00:00,11.37,-14,12.0,6.0,22.0,0.0
2017-12-17 23:00:00,12.97,-14,12.0,6.0,23.0,0.0
2017-12-18 00:00:00,12.99,-13,12.0,0.0,0.0,1.0
2017-12-18 01:00:00,9.77,-13,12.0,0.0,1.0,1.0
2017-12-18 02:00:00,9.87,-13,12.0,0.0,2.0,1.0
2017-12-18 03:00:00,9.13,-14,12.0,0.0,3.0,1.0
2017-12-18 04:00:00,9.28,-13,12.0,0.0,4.0,1.0
2017-12-18 05:00:00,10.01,-13,12.0,0.0,5.0,1.0
2017-12-18 06:00:00,8.80,-13,12.0,0.0,6.0,1.0
2017-12-18 07:00:00,9.39,-13,12.0,0.0,7.0,1.0
2017-12-18 08:00:00,11.13,-13,12.0,0.0,8.0,1.0
2017-12-18 09:00:00,9.18,-13,12.0,0.0,9.0,1.0
2017-12-18 10:00:00,10.86,-12,12.0,0.0,10.0,1.0
2017-12-18 11:00:00,7.76,-12,12.0,0.0,11.0,1.0
2017-12-18 12:00:00,9.80,-12,12.0,0.0,12.0,1.0
2017-12-18 13:00:00,7.94,-11,12.0,0.0,13.0,1.0
2017-12-18 14:00:00,8.53,-11,12.0,0.0,14.0,1.0
2017-12-18 15:00:00,8.65,-11,12.0,0.0,15.0,1.0
2017-12-18 16:00:00,9.05,-10,12.0,0.0,16.0,1.0
2017-12-18 17:00:00,11.91,-10,12.0,0.0,17.0,1.0
2017-12-18 18:00:00,13.35,-10,12.0,0.0,18.0,1.0
2017-12-18 19:00:00,12.04,-10,12.0,0.0,19.0,1.0
2017-12-18 20:00:00,8.33,-10,12.0,0.0,20.0,1.0
2017-12-18 21:00:00,10.28,-10,12.0,0.0,21.0,1.0
2017-12-18 22:00:00,8.35,-10,12.0,0.0,22.0,1.0
2017-12-18 23:00:00,12.79,-10,12.0,0.0,23.0,1.0
2017-12-19 00:00:00,12.56,-10,12.0,1.0,0.0,1.0
2017-12-19 01:00:00,8.39,-10,12.0,1.0,1.0,1.0
2017-12-19 02:00:00,8.69,-10,12.0,1.0,2.0,1.0
2017-12-19 03:00:00,8.18,-9,12.0,1.0,3.0,1.0
2017-12-19 04:00:00,8.15,-9,12.0,1.0,4.0,1.0
2017-12-19 05:00:00,8.09,-8,12.0,1.0,5.0,1.0
2017-12-19 06:00:00,3.58,-8,12.0,1.0,6.0,1.0
2017-12-19 07:00:00,4.40,-8,12.0,1.0,7.0,1.0
2017-12-19 08:00:00,5.96,-7,12.0,1.0,8.0,1.0
2017-12-19 09:00:00,5.34,-6,12.0,1.0,9.0,1.0
2017-12-19 10:00:00,7.03,-6,12.0,1.0,10.0,1.0
2017-12-19 11:00:00,3.96,-6,12.0,1.0,11.0,1.0
2017-12-19 12:00:00,4.55,-5,12.0,1.0,12.0,1.0
2017-12-19 13:00:00,5.48,1,12.0,1.0,13.0,1.0
2017-12-19 14:00:00,5.48,3,12.0,1.0,14.0,1.0
2017-12-19 15:00:00,3.35,3,12.0,1.0,15.0,1.0
2017-12-19 16:00:00,4.67,3,12.0,1.0,16.0,1.0
2017-12-19 17:00:00,5.16,3,12.0,1.0,17.0,1.0
2017-12-19 18:00:00,5.17,3,12.0,1.0,18.0,1.0
2017-12-19 19:00:00,4.79,3,12.0,1.0,19.0,1.0
2017-12-19 20:00:00,2.55,2,12.0,1.0,20.0,1.0
2017-12-19 21:00:00,2.47,2,12.0,1.0,21.0,1.0
2017-12-19 22:00:00,2.48,1,12.0,1.0,22.0,1.0
2017-12-19 23:00:00,6.09,1,12.0,1.0,23.0,1.0
2017-12-20 00:00:00,3.02,1,12.0,2.0,0.0,1.0
2017-12-20 01:00:00,2.05,1,12.0,2.0,1.0,1.0
2017-12-20 02:00:00,2.71,0,12.0,2.0,2.0,1.0
2017-12-20 03:00:00,3.45,0,12.0,2.0,3.0,1.0
2017-12-20 04:00:00,4.40,1,12.0,2.0,4.0,1.0
2017-12-20 05:00:00,3.09,0,12.0,2.0,5.0,1.0
2017-12-20 06:00:00,3.17,0,12.0,2.0,6.0,1.0
2017-12-20 07:00:00,3.12,-1,12.0,2.0,7.0,1.0
2017-12-20 08:00:00,3.43,-1,12.0,2.0,8.0,1.0
2017-12-20 09:00:00,3.43,-2,12.0,2.0,9.0,1.0
2017-12-20 10:00:00,5.20,-2,12.0,2.0,10.0,1.0
2017-12-20 11:00:00,4.11,-3,12.0,2.0,11.0,1.0
2017-12-20 12:00:00,3.14,-2,12.0,2.0,12.0,1.0
2017-12-20 13:00:00,3.00,-3,12.0,2.0,13.0,1.0
2017-12-20 14:00:00,2.34,-4,12.0,2.0,14.0,1.0
2017-12-20 15:00:00,4.54,-5,12.0,2.0,15.0,1.0
2017-12-20 16:00:00,4.61,-6,12.0,2.0,16.0,1.0
2017-12-20 17:00:00,5.82,-7,12.0,2.0,17.0,1.0
2017-12-20 18:00:00,6.72,-8,12.0,2.0,18.0,1.0
2017-12-20 19:00:00,7.28,-9,12.0,2.0,19.0,1.0
2017-12-20 20:00:00,6.25,-10,12.0,2.0,20.0,1.0
2017-12-20 21:00:00,4.83,-11,12.0,2.0,21.0,1.0
2017-12-20 22:00:00,8.32,-11,12.0,2.0,22.0,1.0
2017-12-20 23:00:00,8.66,-11,12.0,2.0,23.0,1.0
2017-12-21 00:00:00,5.74,-12,12.0,3.0,0.0,1.0
2017-12-21 01:00:00,11.48,-12,12.0,3.0,1.0,1.0
2017-12-21 02:00:00,9.29,-14,12.0,3.0,2.0,1.0
2017-12-21 03:00:00,8.20,-14,12.0,3.0,3.0,1.0
2017-12-21 04:00:00,7.60,-15,12.0,3.0,4.0,1.0
2017-12-21 05:00:00,8.78,-13,12.0,3.0,5.0,1.0
2017-12-21 06:00:00,8.37,-14,12.0,3.0,6.0,1.0
2017-12-21 07:00:00,8.78,-14,12.0,3.0,7.0,1.0
2017-12-21 08:00:00,9.17,-13,12.0,3.0,8.0,1.0
2017-12-21 09:00:00,10.25,-12,12.0,3.0,9.0,1.0
2017-12-21 10:00:00,5.57,-12,12.0,3.0,10.0,1.0
2017-12-21 11:00:00,4.00,-11,12.0,3.0,11.0,1.0
2017-12-21 12:00:00,3.58,-11,12.0,3.0,12.0,1.0
2017-12-21 13:00:00,4.74,-11,12.0,3.0,13.0,1.0
2017-12-21 14:00:00,4.43,-11,12.0,3.0,14.0,1.0
2017-12-21 15:00:00,6.67,-12,12.0,3.0,15.0,1.0
2017-12-21 16:00:00,9.77,-12,12.0,3.0,16.0,1.0
2017-12-21 17:00:00,9.70,-12,12.0,3.0,17.0,1.0
2017-12-21 18:00:00,8.50,-13,12.0,3.0,18.0,1.0
2017-12-21 19:00:00,3.40,-13,12.0,3.0,19.0,1.0
2017-12-21 20:00:00,3.27,-13,12.0,3.0,20.0,1.0
2017-12-21 21:00:00,5.48,-14,12.0,3.0,21.0,1.0
2017-12-21 22:00:00,6.77,-15,12.0,3.0,22.0,1.0
2017-12-21 23:00:00,8.70,-15,12.0,3.0,23.0,1.0
2017-12-22 00:00:00,10.29,-15,12.0,4.0,0.0,1.0
2017-12-22 01:00:00,10.07,-14,12.0,4.0,1.0,1.0
2017-12-22 02:00:00,10.20,-14,12.0,4.0,2.0,1.0
2017-12-22 03:00:00,9.70,-14,12.0,4.0,3.0,1.0
2017-12-22 04:00:00,10.59,-14,12.0,4.0,4.0,1.0
2017-12-22 05:00:00,9.23,-14,12.0,4.0,5.0,1.0
2017-12-22 06:00:00,9.31,-14,12.0,4.0,6.0,1.0
2017-12-22 07:00:00,10.59,-15,12.0,4.0,7.0,1.0
2017-12-22 08:00:00,8.86,-15,12.0,4.0,8.0,1.0
2017-12-22 09:00:00,11.46,-15,12.0,4.0,9.0,1.0
2017-12-22 10:00:00,12.65,-14,12.0,4.0,10.0,1.0
